INFO:Data loaded from: C:\Users\IdoYe\PycharmProjects\Research_Implementing\common\TMs_DB\ScaleFree30Nodes\ScaleFree30Nodes_tms_30X30_length_20000_gravity_sparsity_0.3
INFO:Architecture is: [1]
INFO:gamma is: 0
INFO:Creating Network Class
Network ScaleFree30Nodes has been created
INFO:********* Iteration 0 Starts, Agent is learning *********
Using cpu device
---------------------------------
| rollout/           |          |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1851        |
|    time_elapsed         | 13488       |
|    total_timesteps      | 355392      |
| train/                  |             |
|    approx_kl            | 0.003249023 |
|    clip_fraction        | 0.00208     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.3       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 0.567       |
|    n_updates            | 18500       |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.655       |
|    value_loss           | 1.2         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1852         |
|    time_elapsed         | 13496        |
|    total_timesteps      | 355584       |
| train/                  |              |
|    approx_kl            | 0.0034820873 |
|    clip_fraction        | 0.0026       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.529        |
|    n_updates            | 18510        |
|    policy_gradient_loss | -0.0119      |
|    std                  | 0.655        |
|    value_loss           | 1.12         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1853         |
|    time_elapsed         | 13503        |
|    total_timesteps      | 355776       |
| train/                  |              |
|    approx_kl            | 0.0028118503 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.528        |
|    n_updates            | 18520        |
|    policy_gradient_loss | -0.0064      |
|    std                  | 0.655        |
|    value_loss           | 1.1          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1854         |
|    time_elapsed         | 13510        |
|    total_timesteps      | 355968       |
| train/                  |              |
|    approx_kl            | 0.0017300664 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.512        |
|    n_updates            | 18530        |
|    policy_gradient_loss | -0.0116      |
|    std                  | 0.655        |
|    value_loss           | 1.09         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1855         |
|    time_elapsed         | 13518        |
|    total_timesteps      | 356160       |
| train/                  |              |
|    approx_kl            | 0.0075082253 |
|    clip_fraction        | 0.0245       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.578        |
|    n_updates            | 18540        |
|    policy_gradient_loss | -0.0136      |
|    std                  | 0.655        |
|    value_loss           | 1.22         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1856        |
|    time_elapsed         | 13525       |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.005702942 |
|    clip_fraction        | 0.00885     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.719       |
|    n_updates            | 18550       |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.655       |
|    value_loss           | 1.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1857        |
|    time_elapsed         | 13532       |
|    total_timesteps      | 356544      |
| train/                  |             |
|    approx_kl            | 0.007829883 |
|    clip_fraction        | 0.0219      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.512       |
|    n_updates            | 18560       |
|    policy_gradient_loss | -0.0166     |
|    std                  | 0.655       |
|    value_loss           | 1.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1858        |
|    time_elapsed         | 13540       |
|    total_timesteps      | 356736      |
| train/                  |             |
|    approx_kl            | 0.006549714 |
|    clip_fraction        | 0.0193      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | -2.38e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 0.609       |
|    n_updates            | 18570       |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.655       |
|    value_loss           | 1.29        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1859         |
|    time_elapsed         | 13547        |
|    total_timesteps      | 356928       |
| train/                  |              |
|    approx_kl            | 0.0037627195 |
|    clip_fraction        | 0.00573      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.3        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 0.693        |
|    n_updates            | 18580        |
|    policy_gradient_loss | -0.0106      |
|    std                  | 0.655        |
|    value_loss           | 1.44         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1860        |
|    time_elapsed         | 13554       |
|    total_timesteps      | 357120      |
| train/                  |             |
|    approx_kl            | 0.010315083 |
|    clip_fraction        | 0.0422      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.516       |
|    n_updates            | 18590       |
|    policy_gradient_loss | -0.0175     |
|    std                  | 0.655       |
|    value_loss           | 1.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1861        |
|    time_elapsed         | 13561       |
|    total_timesteps      | 357312      |
| train/                  |             |
|    approx_kl            | 0.009891898 |
|    clip_fraction        | 0.0349      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.609       |
|    n_updates            | 18600       |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.655       |
|    value_loss           | 1.28        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1862         |
|    time_elapsed         | 13569        |
|    total_timesteps      | 357504       |
| train/                  |              |
|    approx_kl            | 0.0067643574 |
|    clip_fraction        | 0.0193       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 0.553        |
|    n_updates            | 18610        |
|    policy_gradient_loss | -0.0166      |
|    std                  | 0.655        |
|    value_loss           | 1.19         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1863        |
|    time_elapsed         | 13576       |
|    total_timesteps      | 357696      |
| train/                  |             |
|    approx_kl            | 0.004069681 |
|    clip_fraction        | 0.00156     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.543       |
|    n_updates            | 18620       |
|    policy_gradient_loss | -0.00955    |
|    std                  | 0.655       |
|    value_loss           | 1.14        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1864         |
|    time_elapsed         | 13583        |
|    total_timesteps      | 357888       |
| train/                  |              |
|    approx_kl            | 0.0030988355 |
|    clip_fraction        | 0.00313      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.599        |
|    n_updates            | 18630        |
|    policy_gradient_loss | -0.0106      |
|    std                  | 0.655        |
|    value_loss           | 1.25         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1865         |
|    time_elapsed         | 13591        |
|    total_timesteps      | 358080       |
| train/                  |              |
|    approx_kl            | 0.0024174221 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.541        |
|    n_updates            | 18640        |
|    policy_gradient_loss | -0.0118      |
|    std                  | 0.655        |
|    value_loss           | 1.15         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1866         |
|    time_elapsed         | 13598        |
|    total_timesteps      | 358272       |
| train/                  |              |
|    approx_kl            | 0.0086878305 |
|    clip_fraction        | 0.0297       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.515        |
|    n_updates            | 18650        |
|    policy_gradient_loss | -0.0153      |
|    std                  | 0.655        |
|    value_loss           | 1.1          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1867        |
|    time_elapsed         | 13605       |
|    total_timesteps      | 358464      |
| train/                  |             |
|    approx_kl            | 0.005230782 |
|    clip_fraction        | 0.00885     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.509       |
|    n_updates            | 18660       |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.655       |
|    value_loss           | 1.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1868        |
|    time_elapsed         | 13613       |
|    total_timesteps      | 358656      |
| train/                  |             |
|    approx_kl            | 0.007976516 |
|    clip_fraction        | 0.0255      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.571       |
|    n_updates            | 18670       |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.655       |
|    value_loss           | 1.2         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1869         |
|    time_elapsed         | 13620        |
|    total_timesteps      | 358848       |
| train/                  |              |
|    approx_kl            | 0.0069248625 |
|    clip_fraction        | 0.0151       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.717        |
|    n_updates            | 18680        |
|    policy_gradient_loss | -0.0122      |
|    std                  | 0.655        |
|    value_loss           | 1.49         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1870         |
|    time_elapsed         | 13627        |
|    total_timesteps      | 359040       |
| train/                  |              |
|    approx_kl            | 0.0028523433 |
|    clip_fraction        | 0.00208      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.526        |
|    n_updates            | 18690        |
|    policy_gradient_loss | -0.00554     |
|    std                  | 0.655        |
|    value_loss           | 1.09         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -10.8      |
| time/                   |            |
|    fps                  | 26         |
|    iterations           | 1871       |
|    time_elapsed         | 13635      |
|    total_timesteps      | 359232     |
| train/                  |            |
|    approx_kl            | 0.00584091 |
|    clip_fraction        | 0.0135     |
|    clip_range           | 0.2        |
|    entropy_loss         | -73.1      |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.0003     |
|    loss                 | 0.502      |
|    n_updates            | 18700      |
|    policy_gradient_loss | -0.0112    |
|    std                  | 0.655      |
|    value_loss           | 1.06       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1872        |
|    time_elapsed         | 13642       |
|    total_timesteps      | 359424      |
| train/                  |             |
|    approx_kl            | 0.004605566 |
|    clip_fraction        | 0.00417     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.677       |
|    n_updates            | 18710       |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.655       |
|    value_loss           | 1.41        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1873         |
|    time_elapsed         | 13649        |
|    total_timesteps      | 359616       |
| train/                  |              |
|    approx_kl            | 0.0048621665 |
|    clip_fraction        | 0.00781      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.494        |
|    n_updates            | 18720        |
|    policy_gradient_loss | -0.0177      |
|    std                  | 0.654        |
|    value_loss           | 1.07         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1874         |
|    time_elapsed         | 13657        |
|    total_timesteps      | 359808       |
| train/                  |              |
|    approx_kl            | 0.0072496287 |
|    clip_fraction        | 0.0156       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.621        |
|    n_updates            | 18730        |
|    policy_gradient_loss | -0.014       |
|    std                  | 0.655        |
|    value_loss           | 1.31         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1875        |
|    time_elapsed         | 13664       |
|    total_timesteps      | 360000      |
| train/                  |             |
|    approx_kl            | 0.009313784 |
|    clip_fraction        | 0.038       |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.1       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 0.545       |
|    n_updates            | 18740       |
|    policy_gradient_loss | -0.0162     |
|    std                  | 0.655       |
|    value_loss           | 1.16        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1876         |
|    time_elapsed         | 13671        |
|    total_timesteps      | 360192       |
| train/                  |              |
|    approx_kl            | 0.0034222656 |
|    clip_fraction        | 0.00313      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.541        |
|    n_updates            | 18750        |
|    policy_gradient_loss | -0.0145      |
|    std                  | 0.655        |
|    value_loss           | 1.16         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1877         |
|    time_elapsed         | 13679        |
|    total_timesteps      | 360384       |
| train/                  |              |
|    approx_kl            | 0.0048427065 |
|    clip_fraction        | 0.00833      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 0.573        |
|    n_updates            | 18760        |
|    policy_gradient_loss | -0.0145      |
|    std                  | 0.655        |
|    value_loss           | 1.22         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1878         |
|    time_elapsed         | 13686        |
|    total_timesteps      | 360576       |
| train/                  |              |
|    approx_kl            | 0.0032983397 |
|    clip_fraction        | 0.0026       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.539        |
|    n_updates            | 18770        |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.655        |
|    value_loss           | 1.13         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1879         |
|    time_elapsed         | 13693        |
|    total_timesteps      | 360768       |
| train/                  |              |
|    approx_kl            | 0.0072902157 |
|    clip_fraction        | 0.025        |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.516        |
|    n_updates            | 18780        |
|    policy_gradient_loss | -0.0144      |
|    std                  | 0.655        |
|    value_loss           | 1.1          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1880         |
|    time_elapsed         | 13700        |
|    total_timesteps      | 360960       |
| train/                  |              |
|    approx_kl            | 0.0051743514 |
|    clip_fraction        | 0.00573      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.5          |
|    n_updates            | 18790        |
|    policy_gradient_loss | -0.0167      |
|    std                  | 0.655        |
|    value_loss           | 1.08         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1881        |
|    time_elapsed         | 13708       |
|    total_timesteps      | 361152      |
| train/                  |             |
|    approx_kl            | 0.005336851 |
|    clip_fraction        | 0.00937     |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.562       |
|    n_updates            | 18800       |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.655       |
|    value_loss           | 1.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1882        |
|    time_elapsed         | 13715       |
|    total_timesteps      | 361344      |
| train/                  |             |
|    approx_kl            | 0.001471322 |
|    clip_fraction        | 0.000521    |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 0.731       |
|    n_updates            | 18810       |
|    policy_gradient_loss | -0.00765    |
|    std                  | 0.655       |
|    value_loss           | 1.51        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1883         |
|    time_elapsed         | 13722        |
|    total_timesteps      | 361536       |
| train/                  |              |
|    approx_kl            | 0.0023558743 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.517        |
|    n_updates            | 18820        |
|    policy_gradient_loss | -0.0113      |
|    std                  | 0.655        |
|    value_loss           | 1.09         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1884        |
|    time_elapsed         | 13730       |
|    total_timesteps      | 361728      |
| train/                  |             |
|    approx_kl            | 0.009204917 |
|    clip_fraction        | 0.0286      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.514       |
|    n_updates            | 18830       |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.655       |
|    value_loss           | 1.09        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1885         |
|    time_elapsed         | 13737        |
|    total_timesteps      | 361920       |
| train/                  |              |
|    approx_kl            | 0.0052558756 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.66         |
|    n_updates            | 18840        |
|    policy_gradient_loss | -0.0127      |
|    std                  | 0.655        |
|    value_loss           | 1.38         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.9        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1886         |
|    time_elapsed         | 13744        |
|    total_timesteps      | 362112       |
| train/                  |              |
|    approx_kl            | 0.0048643453 |
|    clip_fraction        | 0.00677      |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.514        |
|    n_updates            | 18850        |
|    policy_gradient_loss | -0.0135      |
|    std                  | 0.655        |
|    value_loss           | 1.09         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1887         |
|    time_elapsed         | 13752        |
|    total_timesteps      | 362304       |
| train/                  |              |
|    approx_kl            | 0.0058467784 |
|    clip_fraction        | 0.013        |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.6          |
|    n_updates            | 18860        |
|    policy_gradient_loss | -0.0166      |
|    std                  | 0.655        |
|    value_loss           | 1.27         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1888         |
|    time_elapsed         | 13759        |
|    total_timesteps      | 362496       |
| train/                  |              |
|    approx_kl            | 0.0061030067 |
|    clip_fraction        | 0.0135       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.1        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 0.566        |
|    n_updates            | 18870        |
|    policy_gradient_loss | -0.0132      |
|    std                  | 0.655        |
|    value_loss           | 1.19         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1889         |
|    time_elapsed         | 13766        |
|    total_timesteps      | 362688       |
| train/                  |              |
|    approx_kl            | 0.0032196369 |
|    clip_fraction        | 0.0026       |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.567        |
|    n_updates            | 18880        |
|    policy_gradient_loss | -0.013       |
|    std                  | 0.655        |
|    value_loss           | 1.2          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1890        |
|    time_elapsed         | 13774       |
|    total_timesteps      | 362880      |
| train/                  |             |
|    approx_kl            | 0.004696879 |
|    clip_fraction        | 0.0104      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.586       |
|    n_updates            | 18890       |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.655       |
|    value_loss           | 1.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1891        |
|    time_elapsed         | 13781       |
|    total_timesteps      | 363072      |
| train/                  |             |
|    approx_kl            | 0.007259192 |
|    clip_fraction        | 0.0214      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.554       |
|    n_updates            | 18900       |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.655       |
|    value_loss           | 1.17        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1892         |
|    time_elapsed         | 13788        |
|    total_timesteps      | 363264       |
| train/                  |              |
|    approx_kl            | 0.0017318468 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.542        |
|    n_updates            | 18910        |
|    policy_gradient_loss | -0.00769     |
|    std                  | 0.655        |
|    value_loss           | 1.13         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -10.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 1893        |
|    time_elapsed         | 13796       |
|    total_timesteps      | 363456      |
| train/                  |             |
|    approx_kl            | 0.008923374 |
|    clip_fraction        | 0.0302      |
|    clip_range           | 0.2         |
|    entropy_loss         | -73.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.531       |
|    n_updates            | 18920       |
|    policy_gradient_loss | -0.0191     |
|    std                  | 0.655       |
|    value_loss           | 1.14        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 1894         |
|    time_elapsed         | 13803        |
|    total_timesteps      | 363648       |
| train/                  |              |
|    approx_kl            | 0.0014725527 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -73.2        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 0.556        |
|    n_updates            | 18930        |
|    policy_gradient_loss | -0.00727     |
|    std                  | 0.655        |
|    value_loss           | 1.16         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -10.9        |
| time/                   |              |
|    fps                  | 26           |
